-0.38770	-0.02441	-38.76953	-0.24414
-0.38647	-0.02441	-38.64746	-0.24414
-0.38257	-0.03906	-38.25684	-0.39063
-0.37964	-0.03418	-37.96387	-0.34180
-0.37817	-0.03906	-37.81738	-0.39063
-0.37573	-0.03906	-37.57324	-0.39063
-0.37158	-0.03418	-37.15820	-0.34180
-0.37061	-0.03418	-37.06055	-0.34180
-0.36792	-0.03418	-36.79199	-0.34180
-0.36499	-0.03418	-36.49902	-0.34180
-0.36328	-0.03418	-36.32813	-0.34180
-0.36011	-0.03418	-36.01074	-0.34180
-0.35791	-0.02441	-35.79102	-0.24414
-0.35498	-0.03418	-35.49805	-0.34180
-0.35181	-0.03418	-35.18066	-0.34180
-0.34888	-0.03418	-34.88770	-0.34180
-0.34790	-0.02930	-34.79004	-0.29297
-0.34448	-0.02930	-34.44824	-0.29297
-0.34204	-0.02930	-34.20410	-0.29297
-0.33740	-0.02930	-33.74023	-0.29297
-0.33740	-0.01953	-33.74023	-0.19531
-0.33374	-0.01953	-33.37402	-0.19531
-0.33179	-0.02441	-33.17871	-0.24414
-0.32959	-0.02441	-32.95898	-0.24414
-0.32568	-0.01953	-32.56836	-0.19531
-0.32471	-0.02930	-32.47070	-0.29297
-0.32104	-0.01953	-32.10449	-0.19531
-0.31812	-0.02930	-31.81152	-0.29297
-0.31616	-0.02930	-31.61621	-0.29297
-0.31396	-0.01953	-31.39648	-0.19531
-0.31055	-0.02930	-31.05469	-0.29297
-0.30859	-0.02930	-30.85938	-0.29297
-0.30615	-0.02441	-30.61523	-0.24414
-0.30273	-0.02441	-30.27344	-0.24414
-0.30127	-0.02930	-30.12695	-0.29297
-0.29736	-0.02441	-29.73633	-0.24414
-0.29639	-0.02441	-29.63867	-0.24414
-0.29395	-0.02441	-29.39453	-0.24414
-0.29028	-0.02441	-29.02832	-0.24414
-0.28784	-0.02441	-28.78418	-0.24414
-0.28467	-0.02441	-28.46680	-0.24414
-0.28198	-0.02441	-28.19824	-0.24414
-0.28101	-0.01953	-28.10059	-0.19531
-0.27686	-0.01953	-27.68555	-0.19531
-0.27563	-0.01953	-27.56348	-0.19531
-0.27246	-0.01465	-27.24609	-0.14648
-0.27026	-0.01953	-27.02637	-0.19531
-0.26807	-0.01953	-26.80664	-0.19531
-0.26440	-0.01465	-26.44043	-0.14648
-0.26221	-0.01953	-26.22070	-0.19531
-0.25928	-0.01953	-25.92773	-0.19531
-0.25708	-0.02441	-25.70801	-0.24414
-0.25488	-0.02441	-25.48828	-0.24414
-0.25171	-0.01953	-25.17090	-0.19531
-0.24976	-0.01953	-24.97559	-0.19531
-0.24756	-0.01953	-24.75586	-0.19531
-0.24243	-0.01953	-24.24316	-0.19531
-0.24170	-0.01953	-24.16992	-0.19531
-0.23901	-0.01953	-23.90137	-0.19531
-0.23608	-0.01953	-23.60840	-0.19531
-0.23438	-0.01953	-23.43750	-0.19531
-0.23120	-0.01953	-23.12012	-0.19531
-0.22803	-0.01953	-22.80273	-0.19531
-0.22559	-0.01953	-22.55859	-0.19531
-0.22412	-0.01465	-22.41211	-0.14648
-0.22046	-0.01465	-22.04590	-0.14648
-0.21802	-0.01465	-21.80176	-0.14648
-0.21509	-0.01465	-21.50879	-0.14648
-0.21289	-0.01465	-21.28906	-0.14648
-0.21069	-0.01953	-21.06934	-0.19531
-0.20752	-0.01465	-20.75195	-0.14648
-0.20557	-0.01465	-20.55664	-0.14648
-0.20239	-0.01465	-20.23926	-0.14648
-0.20117	-0.01465	-20.11719	-0.14648
-0.19727	-0.01465	-19.72656	-0.14648
-0.19580	-0.01465	-19.58008	-0.14648
-0.19214	-0.01465	-19.21387	-0.14648
-0.18970	-0.01465	-18.96973	-0.14648
-0.18677	-0.01465	-18.67676	-0.14648
-0.18433	-0.00977	-18.43262	-0.09766
-0.18213	-0.00977	-18.21289	-0.09766
-0.17969	-0.00977	-17.96875	-0.09766
-0.17676	-0.00977	-17.67578	-0.09766
-0.17529	-0.00977	-17.52930	-0.09766
-0.17236	-0.00977	-17.23633	-0.09766
-0.16919	-0.00977	-16.91895	-0.09766
-0.16797	-0.00977	-16.79688	-0.09766
-0.16357	-0.00977	-16.35742	-0.09766
-0.16113	-0.00977	-16.11328	-0.09766
-0.15869	-0.00977	-15.86914	-0.09766
-0.15771	-0.00977	-15.77148	-0.09766
-0.15405	-0.00977	-15.40527	-0.09766
-0.15161	-0.00488	-15.16113	-0.04883
-0.14941	-0.00977	-14.94141	-0.09766
-0.14697	-0.00977	-14.69727	-0.09766
-0.14355	-0.00488	-14.35547	-0.04883
-0.14038	-0.00488	-14.03809	-0.04883
-0.13745	-0.00488	-13.74512	-0.04883
-0.13672	-0.00488	-13.67188	-0.04883
-0.13379	-0.00488	-13.37891	-0.04883
-0.13159	-0.00488	-13.15918	-0.04883
-0.12793	-0.00488	-12.79297	-0.04883
-0.12476	-0.00488	-12.47559	-0.04883
-0.12402	-0.00488	-12.40234	-0.04883
-0.12036	-0.00488	-12.03613	-0.04883
-0.11792	-0.00488	-11.79199	-0.04883
-0.11499	-0.00488	-11.49902	-0.04883
-0.11304	-0.00488	-11.30371	-0.04883
-0.10986	-0.00488	-10.98633	-0.04883
-0.10791	-0.00488	-10.79102	-0.04883
-0.10400	0.00000	-10.40039	0.00000
-0.10181	0.00000	-10.18066	0.00000
-0.10059	0.00000	-10.05859	0.00000
-0.09741	0.00000	-9.74121	0.00000
-0.09570	0.00000	-9.57031	0.00000
-0.09180	0.00000	-9.17969	0.00000
-0.09082	0.00000	-9.08203	0.00000
-0.08667	0.00000	-8.66699	0.00000
-0.08447	0.00000	-8.44727	0.00000
-0.08154	0.00488	-8.15430	0.04883
-0.07935	0.00000	-7.93457	0.00000
-0.07715	0.00000	-7.71484	0.00000
-0.07471	0.00000	-7.47070	0.00000
-0.07178	0.00488	-7.17773	0.04883
-0.06958	0.00488	-6.95801	0.04883
-0.06763	0.00488	-6.76270	0.04883
-0.06470	0.00488	-6.46973	0.04883
-0.06226	0.00977	-6.22559	0.09766
-0.05933	0.00977	-5.93262	0.09766
-0.05688	0.00977	-5.68848	0.09766
-0.05396	0.00488	-5.39551	0.04883
-0.05103	0.00977	-5.10254	0.09766
-0.04956	0.00977	-4.95605	0.09766
-0.04663	0.00977	-4.66309	0.09766
-0.04321	0.00977	-4.32129	0.09766
-0.04150	0.00977	-4.15039	0.09766
-0.03833	0.01465	-3.83301	0.14648
-0.03638	0.01465	-3.63770	0.14648
-0.03320	0.01465	-3.32031	0.14648
