-0,38818	-0,02441	-38,81836	-0,24414
-0,38599	-0,02441	-38,59863	-0,24414
-0,38232	-0,02441	-38,23242	-0,24414
-0,38013	-0,02441	-38,01270	-0,24414
-0,37744	-0,02441	-37,74414	-0,24414
-0,37573	-0,02441	-37,57324	-0,24414
-0,37256	-0,02441	-37,25586	-0,24414
-0,37012	-0,02441	-37,01172	-0,24414
-0,36841	-0,02441	-36,84082	-0,24414
-0,36572	-0,02441	-36,57227	-0,24414
-0,36328	-0,02441	-36,32813	-0,24414
-0,35938	-0,02441	-35,93750	-0,24414
-0,35718	-0,02441	-35,71777	-0,24414
-0,35498	-0,02441	-35,49805	-0,24414
-0,35254	-0,02441	-35,25391	-0,24414
-0,34937	-0,02441	-34,93652	-0,24414
-0,34717	-0,02441	-34,71680	-0,24414
-0,34424	-0,02441	-34,42383	-0,24414
-0,34180	-0,02441	-34,17969	-0,24414
-0,33911	-0,02441	-33,91113	-0,24414
-0,33667	-0,02441	-33,66699	-0,24414
-0,33447	-0,02441	-33,44727	-0,24414
-0,33154	-0,02441	-33,15430	-0,24414
-0,32959	-0,02441	-32,95898	-0,24414
-0,32642	-0,01953	-32,64160	-0,19531
-0,32373	-0,02441	-32,37305	-0,24414
-0,32104	-0,02441	-32,10449	-0,24414
-0,31836	-0,02441	-31,83594	-0,24414
-0,31665	-0,01953	-31,66504	-0,19531
-0,31421	-0,01953	-31,42090	-0,19531
-0,31104	-0,01953	-31,10352	-0,19531
-0,30811	-0,02441	-30,81055	-0,24414
-0,30542	-0,01953	-30,54199	-0,19531
-0,30298	-0,01953	-30,29785	-0,19531
-0,30029	-0,01953	-30,02930	-0,19531
-0,29834	-0,01953	-29,83398	-0,19531
-0,29541	-0,01953	-29,54102	-0,19531
-0,29272	-0,01953	-29,27246	-0,19531
-0,29028	-0,01953	-29,02832	-0,19531
-0,28784	-0,01953	-28,78418	-0,19531
-0,28516	-0,01953	-28,51563	-0,19531
-0,28320	-0,01953	-28,32031	-0,19531
-0,28101	-0,01953	-28,10059	-0,19531
-0,27832	-0,01953	-27,83203	-0,19531
-0,27466	-0,01953	-27,46582	-0,19531
-0,27271	-0,01953	-27,27051	-0,19531
-0,26978	-0,01953	-26,97754	-0,19531
-0,26733	-0,01953	-26,73340	-0,19531
-0,26440	-0,01953	-26,44043	-0,19531
-0,26270	-0,01953	-26,26953	-0,19531
-0,25903	-0,01953	-25,90332	-0,19531
-0,25659	-0,01953	-25,65918	-0,19531
-0,25439	-0,01953	-25,43945	-0,19531
-0,25244	-0,01953	-25,24414	-0,19531
-0,24878	-0,01953	-24,87793	-0,19531
-0,24634	-0,01953	-24,63379	-0,19531
-0,24438	-0,01953	-24,43848	-0,19531
-0,24170	-0,01953	-24,16992	-0,19531
-0,23926	-0,01465	-23,92578	-0,14648
-0,23682	-0,01953	-23,68164	-0,19531
-0,23364	-0,01465	-23,36426	-0,14648
-0,23071	-0,01953	-23,07129	-0,19531
-0,22900	-0,01465	-22,90039	-0,14648
-0,22559	-0,01953	-22,55859	-0,19531
-0,22314	-0,01953	-22,31445	-0,19531
-0,22046	-0,01953	-22,04590	-0,19531
-0,21875	-0,01953	-21,87500	-0,19531
-0,21606	-0,01465	-21,60645	-0,14648
-0,21289	-0,01465	-21,28906	-0,14648
-0,20972	-0,01953	-20,97168	-0,19531
-0,20874	-0,01465	-20,87402	-0,14648
-0,20483	-0,01953	-20,48340	-0,19531
-0,20239	-0,01465	-20,23926	-0,14648
-0,20068	-0,01465	-20,06836	-0,14648
-0,19800	-0,01953	-19,79980	-0,19531
-0,19507	-0,01465	-19,50684	-0,14648
-0,19312	-0,01465	-19,31152	-0,14648
-0,19019	-0,01465	-19,01855	-0,14648
-0,18823	-0,01465	-18,82324	-0,14648
-0,18555	-0,01465	-18,55469	-0,14648
-0,18188	-0,01465	-18,18848	-0,14648
-0,17969	-0,01465	-17,96875	-0,14648
-0,17725	-0,01465	-17,72461	-0,14648
-0,17456	-0,01465	-17,45605	-0,14648
-0,17163	-0,01465	-17,16309	-0,14648
-0,16919	-0,01465	-16,91895	-0,14648
-0,16724	-0,01465	-16,72363	-0,14648
-0,16431	-0,01465	-16,43066	-0,14648
