0	0	0.1	0.1
1	0	0.1	0.1
2	0	0.1	0.1
3	0	0.1	0.1
4	0	0.1	0.1
5	0	0.1	0.1
6	0	0.1	0.1
7	0	0.1	0.1
8	0	0.1	0.1
9	0	0.1	0.1
10	0.1	0.1	0.1
11	0.1	0.1	0.1
12	0.1	0.1	0.1
13	0.1	0.1	0.1
14	0.1	0.1	0.1
15	0.1	0.1	0.1
15.5	0.1	0.1	0.1
16	0.1	0.1	0.1
16.5	0.1	0.1	0.1
17	0.2	0.1	0.1
17.1	0.2	0.1	0.1
17.2	0.3	0.1	0.1
17.3	1.7	0.1	0.1
17.4	2.3	0.1	0.1
17.5	2.9	0.1	0.1
17.6	3.6	0.1	0.1
17.7	5	0.1	0.1
17.8	5.8	0.1	0.1
17.9	6.5	0.1	0.1
18	7.2	0.1	0.1
18.1	8.9	0.1	0.1
18.2	10	0.1	0.1
18.3	11.5	0.1	0.1
18.4	12.8	0.1	0.1
18.5	236	0.1	1
18.6	246	0.1	1
18.7	247	0.1	1
18.8	256	0.1	1
18.9	260	0.1	1
19	264	0.1	1
19.5	283	0.1	1
20	303	0.1	1
21	337	0.1	1
22	363	0.1	1
23	400	0.1	1
24	434	0.1	1
25	471	0.1	1
26	512	0.1	1
27	552	0.1	1
28	583	0.1	1
29	608	0.1	1
30	632	0.1	1
32	662	0.1	1
34	687	0.1	1
36	703	0.1	1
38	714	0.1	1
40	721	0.1	1
45	737	0.1	1
50	750	0.1	1
55	767	0.1	1
60	780	0.1	1
65	795	0.1	1
70	810	0.1	1
75	825	0.1	1
80	840	0.1	1
85	855	0.1	1
90	873	0.1	1
95	890	0.1	1
100	906	0.1	1
