-0.38672	-0.01465	-38.67188	-0.14648
-0.38550	-0.01465	-38.54980	-0.14648
-0.38208	-0.01465	-38.20801	-0.14648
-0.38086	-0.01465	-38.08594	-0.14648
-0.37744	-0.01465	-37.74414	-0.14648
-0.37524	-0.01465	-37.52441	-0.14648
-0.37134	-0.01465	-37.13379	-0.14648
-0.36890	-0.01465	-36.88965	-0.14648
-0.36816	-0.01465	-36.81641	-0.14648
-0.36401	-0.01465	-36.40137	-0.14648
-0.36157	-0.01465	-36.15723	-0.14648
-0.35889	-0.01465	-35.88867	-0.14648
-0.35742	-0.01465	-35.74219	-0.14648
-0.35400	-0.01465	-35.40039	-0.14648
-0.35156	-0.01465	-35.15625	-0.14648
-0.34863	-0.01465	-34.86328	-0.14648
-0.34644	-0.01465	-34.64355	-0.14648
-0.34351	-0.01465	-34.35059	-0.14648
-0.34253	-0.01465	-34.25293	-0.14648
-0.33813	-0.01465	-33.81348	-0.14648
-0.33594	-0.01465	-33.59375	-0.14648
-0.33374	-0.00977	-33.37402	-0.09766
-0.33130	-0.01465	-33.12988	-0.14648
-0.32788	-0.00977	-32.78809	-0.09766
-0.32544	-0.01465	-32.54395	-0.14648
-0.32422	-0.01465	-32.42188	-0.14648
-0.32056	-0.01465	-32.05566	-0.14648
-0.31836	-0.00977	-31.83594	-0.09766
-0.31567	-0.01465	-31.56738	-0.14648
-0.31372	-0.01465	-31.37207	-0.14648
-0.31079	-0.01465	-31.07910	-0.14648
-0.30811	-0.00977	-30.81055	-0.09766
-0.30469	-0.00977	-30.46875	-0.09766
-0.30347	-0.01465	-30.34668	-0.14648
-0.30005	-0.00977	-30.00488	-0.09766
-0.29761	-0.00977	-29.76074	-0.09766
-0.29468	-0.00977	-29.46777	-0.09766
-0.29224	-0.00977	-29.22363	-0.09766
-0.28955	-0.00977	-28.95508	-0.09766
-0.28760	-0.01465	-28.75977	-0.14648
-0.28516	-0.00977	-28.51563	-0.09766
-0.28198	-0.00977	-28.19824	-0.09766
-0.27930	-0.00977	-27.92969	-0.09766
-0.27710	-0.00977	-27.70996	-0.09766
-0.27490	-0.00977	-27.49023	-0.09766
-0.27246	-0.00977	-27.24609	-0.09766
-0.26929	-0.00977	-26.92871	-0.09766
-0.26733	-0.00977	-26.73340	-0.09766
-0.26489	-0.00977	-26.48926	-0.09766
-0.26221	-0.00977	-26.22070	-0.09766
-0.25903	-0.00977	-25.90332	-0.09766
-0.25635	-0.00977	-25.63477	-0.09766
-0.25391	-0.00977	-25.39063	-0.09766
-0.25146	-0.00977	-25.14648	-0.09766
-0.24878	-0.00977	-24.87793	-0.09766
-0.24609	-0.00977	-24.60938	-0.09766
-0.24390	-0.00977	-24.38965	-0.09766
-0.24146	-0.00977	-24.14551	-0.09766
-0.23926	-0.00977	-23.92578	-0.09766
-0.23535	-0.00977	-23.53516	-0.09766
-0.23364	-0.00977	-23.36426	-0.09766
-0.23096	-0.00977	-23.09570	-0.09766
-0.22852	-0.00977	-22.85156	-0.09766
-0.22534	-0.00977	-22.53418	-0.09766
-0.22388	-0.00977	-22.38770	-0.09766
-0.22070	-0.00977	-22.07031	-0.09766
-0.21802	-0.00977	-21.80176	-0.09766
-0.21460	-0.00977	-21.45996	-0.09766
-0.21289	-0.00977	-21.28906	-0.09766
-0.21045	-0.00977	-21.04492	-0.09766
-0.20728	-0.00488	-20.72754	-0.04883
-0.20435	-0.00977	-20.43457	-0.09766
-0.20166	-0.00977	-20.16602	-0.09766
-0.20044	-0.00977	-20.04395	-0.09766
