-0,19482	-0,01465	-19,48242	-0,14648
-0,19434	-0,01465	-19,43359	-0,14648
-0,19336	-0,01465	-19,33594	-0,14648
-0,19214	-0,01465	-19,21387	-0,14648
-0,19116	-0,01465	-19,11621	-0,14648
-0,18872	-0,01465	-18,87207	-0,14648
-0,18848	-0,01465	-18,84766	-0,14648
-0,18726	-0,01465	-18,72559	-0,14648
-0,18628	-0,01465	-18,62793	-0,14648
-0,18311	-0,01465	-18,31055	-0,14648
-0,18311	-0,01465	-18,31055	-0,14648
-0,18237	-0,01465	-18,23730	-0,14648
-0,18140	-0,01465	-18,13965	-0,14648
-0,17969	-0,01465	-17,96875	-0,14648
-0,17822	-0,01465	-17,82227	-0,14648
-0,17651	-0,01465	-17,65137	-0,14648
-0,17480	-0,01465	-17,48047	-0,14648
-0,17603	-0,01465	-17,60254	-0,14648
-0,17383	-0,01465	-17,38281	-0,14648
-0,17285	-0,01465	-17,28516	-0,14648
-0,17188	-0,01465	-17,18750	-0,14648
-0,16968	-0,01465	-16,96777	-0,14648
-0,16943	-0,01465	-16,94336	-0,14648
-0,16772	-0,01465	-16,77246	-0,14648
-0,16626	-0,01465	-16,62598	-0,14648
-0,16577	-0,01465	-16,57715	-0,14648
-0,16504	-0,01465	-16,50391	-0,14648
-0,16382	-0,01465	-16,38184	-0,14648
-0,16235	-0,01465	-16,23535	-0,14648
-0,16016	-0,01465	-16,01563	-0,14648
-0,15894	-0,01465	-15,89355	-0,14648
-0,15894	-0,01465	-15,89355	-0,14648
-0,15723	-0,01465	-15,72266	-0,14648
-0,15576	-0,01465	-15,57617	-0,14648
-0,15479	-0,01465	-15,47852	-0,14648
-0,15405	-0,01465	-15,40527	-0,14648
-0,15283	-0,01465	-15,28320	-0,14648
-0,15137	-0,01465	-15,13672	-0,14648
-0,15161	-0,00977	-15,16113	-0,09766
-0,14893	-0,01465	-14,89258	-0,14648
-0,14868	-0,01465	-14,86816	-0,14648
-0,14624	-0,01465	-14,62402	-0,14648
-0,14673	-0,01465	-14,67285	-0,14648
-0,14380	-0,01465	-14,37988	-0,14648
-0,14258	-0,01465	-14,25781	-0,14648
-0,14233	-0,01465	-14,23340	-0,14648
-0,13965	-0,00977	-13,96484	-0,09766
-0,13916	-0,00977	-13,91602	-0,09766
-0,13867	-0,01465	-13,86719	-0,14648
-0,13696	-0,01465	-13,69629	-0,14648
